0.341397,0.899813,0.0900426,-0.0394859,0.224455,0.138813,-255.768,196.302,-250.102,
0.341234,0.901356,0.0866415,0.0223097,0.0635186,0.0441088,-259.811,191.684,-201.512,
0.341615,0.904393,0.0832716,0.0318478,-0.111741,-0.0373857,-260.543,191.632,-197.617,
0.341679,0.904182,0.082956,-0.0939268,-0.410343,-0.043147,-259.874,191.696,-201.344,
0.342668,0.903851,0.0832548,-0.139568,-0.547758,-0.0524737,-260.483,191.621,-197.785,
0.342646,0.902459,0.0850151,-0.178124,-0.522906,-0.0512736,-259.931,191.705,-201.177,
0.342659,0.899935,0.086748,-0.17946,-0.379112,-0.125282,-260.428,191.613,-197.95,
0.341661,0.896984,0.0866136,-0.0687155,-0.158607,-0.13089,-259.983,191.712,-201.013,
0.339237,0.896643,0.0869203,0.326402,0.127587,-0.118174,-260.379,191.607,-198.111,
0.33912,0.89655,0.0866323,0.353002,0.174398,-0.122749,-260.029,191.717,-200.855,
0.338758,0.896631,0.0867853,0.327609,0.129725,-0.00891794,-260.336,191.603,-198.266,
0.338506,0.901871,0.0866396,0.198614,0.0409695,-0.112776,-275.559,194.914,-241.617,
0.338618,0.902407,0.0892292,0.0816364,-0.0696032,-0.120553,-277.174,195.08,-242.994,
0.339159,0.901612,0.0892006,-0.0146539,-0.258682,-0.120174,-275.661,194.929,-241.647,
0.33954,0.901708,0.0889888,-0.05203,-0.489387,-0.164852,-277.075,195.065,-242.961,
0.339427,0.900267,0.0876689,-0.0239084,-0.466678,-0.152795,-275.757,194.943,-241.682,
0.340521,0.899663,0.0866491,-0.0361691,-0.488824,-0.164165,-276.983,195.051,-242.924,
0.340519,0.899275,0.0866525,-0.00198048,-0.445393,-0.153465,-275.846,194.956,-241.721,
0.340573,0.899635,0.0866445,0.0898085,-0.289277,-0.105154,-276.897,195.039,-242.885,
0.340529,0.899301,0.0866567,0.131223,0.0438931,-0.0905128,-275.928,194.967,-241.761,
0.340505,0.89961,0.0866408,0.0922065,0.0160546,-0.104289,-276.818,195.029,-242.843,
0.340417,0.901893,0.08666,0.136179,0.0418677,-0.076766,-276.004,194.977,-241.803,
0.339265,0.902734,0.0866378,0.197263,0.0180036,-0.0875728,-276.746,195.02,-242.801,
0.339211,0.9033,0.0861958,0.237329,-0.0694246,-0.062909,-276.073,194.986,-241.846,
0.339725,0.903785,0.0861267,0.163306,-0.143198,-0.049084,-285.531,188.625,-228.319,
0.339727,0.902517,0.0911563,0.158671,-0.163066,-0.032389,-285.779,188.034,-226.154,
0.339779,0.901053,0.0915319,0.0892996,-0.188975,-0.0331527,-285.51,188.591,-228.215,
0.339327,0.900341,0.0901265,0.116641,-0.121316,-0.0250714,-285.797,188.068,-226.256,
0.339501,0.899772,0.0880328,0.222655,0.12326,-0.0471062,-285.494,188.559,-228.115,
0.338707,0.899292,0.0875983,0.286922,0.163164,-0.0415778,-285.81,188.099,-226.355,
0.338548,0.899737,0.0872494,0.344434,-0.0126364,-0.0174066,-285.483,188.528,-228.017,
0.338644,0.899326,0.0863873,0.380067,0.00953114,0.0553734,-285.819,188.129,-226.45,
0.337497,0.902038,0.0867775,0.244831,0.0111753,0.0547237,-285.477,188.5,-227.924,
0.33855,0.90476,0.0851278,0.142347,0.0315381,-0.0105669,-285.824,188.156,-226.541,
0.339221,0.905134,0.0857634,0.0532524,-0.0380442,-0.0311375,-285.474,188.474,-227.836,
0.34007,0.903215,0.0855903,0.076417,-0.135277,-0.0123963,-285.826,188.181,-226.626,
0.341861,0.900353,0.0870907,0.120905,-0.155821,-0.0293944,-285.474,188.45,-227.754,
0.341981,0.89993,0.0870672,0.146045,-0.137109,-0.0286433,-285.824,188.204,-226.706,
0.341865,0.899678,0.0891836,0.13759,-0.0373607,-0.0291287,-272.2,196.943,-232.49,
0.339176,0.899904,0.0891302,0.262065,-0.0115928,-0.0142986,-271.355,197.503,-232.025,
0.338818,0.900345,0.0889315,0.250843,-0.0352889,-0.0130071,-272.148,196.959,-232.44,
0.339159,0.899938,0.0891265,0.267913,0.00830786,-0.0144419,-271.405,197.486,-232.072,
0.339417,0.900312,0.0869515,0.26015,0.0196306,-0.0712391,-272.099,196.977,-232.395,
0.339838,0.904522,0.0840421,0.26667,0.0383877,-0.0781388,-271.452,197.469,-232.115,
0.339966,0.905241,0.0819594,0.181069,-0.0515642,0.0526156,-272.053,196.995,-232.355,
0.340387,0.902878,0.0820617,0.127092,-0.0938262,0.057153,-271.496,197.45,-232.152,
0.341274,0.902592,0.0869798,0.0385566,-0.229943,0.0237868,-272.011,197.014,-232.32,
0.341704,0.899813,0.0877035,0.0309002,-0.230358,0.0104338,-271.537,197.431,-232.185,
0.340481,0.899781,0.087194,0.155641,0.0188755,-0.00650232,-271.972,197.032,-232.29,
0.340323,0.899523,0.0876808,0.259895,0.0391654,-0.042183,-282.638,196.349,-234.619,
0.339991,0.899753,0.0880919,0.267665,0.0132925,-0.0460738,-283.991,195.891,-234.886,
0.340303,0.899024,0.0886122,0.259643,-0.00689146,0.00127121,-282.719,196.326,-234.653,
0.341528,0.899156,0.0881178,0.267866,-0.0978695,0.0383912,-283.913,195.913,-234.854,
0.341937,0.900971,0.0888785,0.16466,-0.0879838,0.0409129,-282.795,196.304,-234.683,
0.341554,0.901235,0.0884608,0.164642,-0.0966485,0.0386358,-283.838,195.935,-234.826,
0.340279,0.901231,0.089322,0.16419,-0.0891327,0.0406807,-282.867,196.283,-234.71,
0.336237,0.902223,0.0893425,0.121302,-0.0955699,0.0534452,-283.769,195.955,-234.801,
0.33637,0.902082,0.0896832,0.116112,-0.090143,0.0563697,-282.934,196.263,-234.732,
0.336251,0.902203,0.0893638,0.121465,0.00020523,0.0537035,-283.705,195.975,-234.78,
0.337174,0.899708,0.0853441,-0.0299113,0.0341916,0.0561235,-282.996,196.244,-234.752,
0.337153,0.896893,0.0837445,-0.0374078,0.0252724,0.0539378,-283.646,195.993,-234.763,
0.338099,0.896381,0.0842307,0.0788204,0.0331269,0.114259,-283.052,196.226,-234.768,
0.338178,0.89684,0.0837138,0.294021,0.150285,0.15421,-274.741,189.624,-244.374,
0.339613,0.90075,0.0882835,0.30917,0.189193,0.117577,-273.459,189.251,-245.271,
0.340476,0.90319,0.0885464,0.280461,0.343321,0.0926807,-274.655,189.612,-244.403,
0.341543,0.903066,0.0895275,0.15368,0.370752,0.0861934,-273.543,189.263,-245.242,
0.341809,0.900431,0.0895138,0.0792728,0.286873,-0.0829061,-274.575,189.6,-244.433,
0.341434,0.899451,0.0881762,0.09659,0.188607,-0.0967834,-273.62,189.275,-245.211,
0.341674,0.899705,0.0880596,0.0804641,0.161222,-0.0834683,-274.5,189.588,-244.464,
0.340917,0.898365,0.0854785,0.0662613,-0.083252,-0.0597457,-273.691,189.288,-245.18,
0.341093,0.8969,0.0834547,0.0570726,-0.415483,-0.0515845,-274.432,189.575,-244.495,
0.340923,0.896664,0.0834945,0.0511364,-0.425381,-0.0596827,-273.757,189.301,-245.149,
0.342021,0.897579,0.0834594,0.0562873,-0.445614,-0.0370833,-274.37,189.562,-244.526,
0.343055,0.901007,0.0874583,0.13941,-0.273904,-0.0509695,-273.816,189.313,-245.118,
0.343227,0.9022,0.0877292,0.150979,0.109558,-0.169111,-272.101,194.872,-222.896,
0.34207,0.901864,0.087466,0.162312,0.190229,-0.193332,-271.458,195.124,-221.488,
0.338696,0.900481,0.0886549,0.0936117,0.159731,-0.119303,-272.041,194.882,-222.833,
0.336571,0.900045,0.0885501,0.0248326,0.0202384,-0.129163,-271.515,195.114,-221.55,
0.334786,0.899691,0.0886556,-0.0435801,-0.225207,-0.090464,-271.987,194.893,-222.771,
0.333018,0.899248,0.0859822,-0.192863,-0.29991,-0.104318,-271.566,195.103,-221.612,
0.333242,0.898667,0.0858575,-0.224462,-0.633116,-0.142408,-271.939,194.903,-222.71,
0.33624,0.898198,0.0870223,-0.195407,-0.635864,-0.159103,-271.611,195.093,-221.671,
0.339353,0.901435,0.0870119,-0.0323645,-0.522971,-0.106978,-271.896,194.913,-222.652,
0.33936,0.901517,0.0886513,0.147527,-0.313035,-0.0599897,-271.652,195.083,-221.728,
0.339594,0.90167,0.088797,0.136272,-0.299369,-0.0442165,-271.858,194.923,-222.597,
0.339374,0.901536,0.0886541,0.146513,-0.13077,-0.0370619,-271.687,195.074,-221.782,
0.33958,0.900251,0.0899027,0.0642905,0.293299,-0.0432648,-271.825,194.932,-222.544,
0.338396,0.899385,0.0916747,0.0661111,0.29924,-0.118197,-267.292,192.936,-221.833,
0.338078,0.897779,0.0916416,0.0794394,0.206605,-0.129862,-266.975,192.621,-222.495,
0.337025,0.896795,0.0914272,0.183618,-0.0887201,-0.126615,-267.3,192.919,-221.881,
0.337051,0.897692,0.0891243,0.213139,-0.198505,-0.114859,-266.97,192.638,-222.449,
0.338314,0.898395,0.088701,0.23658,-0.375326,-0.103811,-267.303,192.902,-221.925,
0.342063,0.900083,0.0880551,0.259643,-0.404033,-0.0846005,-266.967,192.654,-222.407,
0.343726,0.901292,0.0879836,0.252513,0.0677634,-0.0365688,-267.304,192.886,-221.965,
0.343658,0.901407,0.0880686,0.230462,0.235841,-0.00728964,-266.968,192.67,-222.368,
0.341625,0.900433,0.0866293,0.220749,0.315053,0.00228853,-267.302,192.872,-222.002,
0.341369,0.900439,0.0870253,0.230284,0.323752,0.0155827,-266.971,192.684,-222.333,
0.339632,0.899042,0.0866508,0.220947,0.314964,0.0179035,-267.298,192.858,-222.035,
0.336766,0.900304,0.0870042,0.244656,0.22897,0.0304958,-266.976,192.697,-222.302,
0.336943,0.89917,0.0852708,0.237077,0.124086,0.0189076,-267.293,192.845,-222.065,
0.337882,0.899775,0.0846993,0.244472,-0.0492068,-0.0580022,-284.683,190.581,-217.46,
0.342754,0.90024,0.0844578,0.259157,-0.0964291,-0.0755552,-286.574,190.514,-216.847,
0.34391,0.901774,0.0884179,0.29729,-0.073937,-0.0592518,-284.766,190.583,-217.415,
0.343843,0.903144,0.0885432,0.313144,0.0794516,-0.0743513,-286.491,190.512,-216.891,
0.343906,0.901867,0.08766,0.320945,0.181659,-0.0604093,-284.848,190.584,-217.373,
